strategy,category,param_adx_threshold,param_fast_window,param_slow_window,param_z_window,param_z_entry,is_total_return_pct,is_max_drawdown_pct,is_sharpe_ratio,is_sortino_ratio,is_calmar_ratio,is_annualized_return_pct,is_annualized_volatility_pct,is_final_value,is_total_trades,is_win_rate_pct,is_profit_factor,is_expectancy,is_cagr_pct,is_recovery_factor,oos_total_return_pct,oos_max_drawdown_pct,oos_sharpe_ratio,oos_sortino_ratio,oos_calmar_ratio,oos_annualized_return_pct,oos_annualized_volatility_pct,oos_final_value,oos_total_trades,oos_win_rate_pct,oos_profit_factor,oos_expectancy,oos_cagr_pct,oos_recovery_factor,is_composite,oos_composite,robust_score
regime_switcher,hybrid,20.0,20,80,15,2.0,-19.19882497560166,19.198824975601713,-0.8714272227818569,-1.0854558521911644,-0.28159249317640767,-5.40624499093717,6.158869090732208,80801.17502439834,8.0,37.5,0.17843623715948206,-2399.8531219502047,-5.40624499093717,-0.9999999999999972,1.0365436936992483,5.623527486101565,0.14539782325891157,0.23056826391820784,0.11190311025894514,0.629290216321432,5.260441152287717,101036.54369369925,4.0,50.0,1.524277893665411,259.13592342480956,0.629290216321432,0.18432268647411168,0.08846396880680987,0.5266469992123854,0.08846396880680985
regime_switcher,hybrid,20.0,20,80,20,1.2,-18.597172594195435,18.59717259419541,-0.8132452294984537,-1.0251409997741714,-0.28085523828848274,-5.223113340434793,6.347267350387346,81402.82740580456,10.0,40.0,0.22274130777651072,-1859.7172594195429,-5.223113340434793,-1.0000000000000013,-4.1663770558003455,7.600949076969998,-0.41577402705578004,-0.6017976973057451,-0.33622587161749773,-2.5556357285244524,5.820449295466298,95833.62294419965,6.0,33.33333333333333,0.41778178637635105,-694.3961759667253,-2.5556357285244524,-0.548139056532294,0.13531144781144777,0.22527201113041462,0.13531144781144777
regime_switcher,hybrid,20.0,20,80,20,1.5,-20.08721646481662,20.08721646481656,-0.908347637053905,-1.127041337933222,-0.2826925686145249,-5.678506818754969,6.22150532389106,79912.78353518338,8.0,37.5,0.13898038418959346,-2510.902058102075,-5.678506818754969,-1.000000000000003,-4.1663770558003455,7.600949076969998,-0.41577402705578004,-0.6017976973057451,-0.33622587161749773,-2.5556357285244524,5.820449295466298,95833.62294419965,6.0,33.33333333333333,0.41778178637635105,-694.3961759667253,-2.5556357285244524,-0.548139056532294,0.054960593386358475,0.22527201113041462,0.05496059338635849
regime_switcher,hybrid,20.0,20,80,20,2.0,-18.528076179466503,18.528076179466524,-0.8355471870321072,-1.0422086631095522,-0.28077096454895795,-5.202145820145388,6.164980041848859,81471.9238205335,8.0,37.5,0.20177717086686764,-2316.00952243331,-5.202145820145388,-0.9999999999999989,-0.7929328754762828,5.623527486101576,-0.07040246610509412,-0.10786850751068029,-0.08591036533283679,-0.4831193007902357,5.066317330435746,99207.06712452372,4.0,50.0,0.5915431092610669,-198.23321886907001,-0.4831193007902357,-0.14100275626570669,0.1095447443522624,0.39781346490922914,0.10954474435226241
regime_switcher,hybrid,20.0,20,80,30,1.2,-15.943456518923863,15.943456518923904,-0.6866705419026589,-0.87352414208096,-0.2776756594127745,-4.427109802211094,6.3035205793032,84056.54348107614,9.0,44.44444444444444,0.32899556497206334,-1771.4951687693197,-4.427109802211094,-0.9999999999999974,-8.057630834289638,8.496526775445012,-0.8595928531317033,-1.184452970799164,-0.5863702842525864,-4.982110820477404,5.752896349083831,91942.36916571036,5.0,20.0,0.1009105479379831,-1611.526166857928,-4.982110820477404,-0.948344076026008,0.2609278347121257,0.07529377762634534,0.07529377762634533
regime_switcher,hybrid,20.0,20,80,30,1.5,-20.19998062361586,20.19998062361591,-0.9414378221346686,-1.1562874192228556,-0.28283319213427893,-5.713225000827871,6.052889611612819,79800.01937638414,7.0,28.57142857142857,0.13647368739843785,-2885.7115176594048,-5.713225000827871,-0.9999999999999976,-5.094099912708509,6.613937818568805,-0.5424545946916601,-0.7708656813967631,-0.4733305668310914,-3.1305789366487646,5.577396807698928,94905.90008729149,5.0,20.0,0.1522253654894293,-1018.8199825417024,-3.1305789366487646,-0.7702068045464063,0.03345231587573114,0.175437477908026,0.03345231587573114
regime_switcher,hybrid,20.0,20,80,30,2.0,-19.368915751667956,19.368915751668013,-0.8988754252533647,-1.1054060098744234,-0.28180204869878017,-5.458200139894121,6.0399192944872455,80631.08424833204,7.0,28.57142857142857,0.14150079796565676,-2766.9879645239916,-5.458200139894121,-0.9999999999999971,-2.7760347398133454,5.623527486101565,-0.311641094551711,-0.47441553422760835,-0.30195556884230773,-1.6980554409661508,5.083280004281315,97223.96526018665,4.0,25.0,0.24783485032321712,-694.0086849533344,-1.6980554409661508,-0.49364651398508486,0.057397131449938694,0.24715276157124072,0.05739713144993869
regime_switcher,hybrid,25.0,10,50,15,1.2,-4.914269789207727,7.84450841273705,-0.20154861254728462,-0.2669140210398415,-0.16638139886923514,-1.3051802831526738,5.707564760575303,95085.73021079227,10.0,50.0,0.6261719040354121,-491.42697892077217,-1.3051802831526738,-0.6264598787641652,-2.7604630418129528,9.541354630999976,-0.268870339229294,-0.3699724702096682,-0.17696417263448563,-1.6884779280871287,5.724384485466887,97239.53695818705,11.0,45.45454545454545,0.750982820853522,-250.95118561936,-1.6884779280871287,-0.28931563164460683,0.8217592592592592,0.4175084175084175,0.4175084175084175
regime_switcher,hybrid,25.0,10,50,15,1.5,-1.4862706726302568,7.844508412737039,-0.0614127884437063,-0.08641535241956338,-0.04967033607071112,-0.3896393691701694,4.6196673601272025,98513.72932736974,8.0,50.0,0.8158396023006284,-185.78383407878414,-0.3896393691701694,-0.18946638774929683,-2.3047813520154303,8.463085546102455,-0.22491732420003893,-0.3110020215922704,-0.1664253812837037,-1.408472238846703,5.607947933825068,97695.21864798457,10.0,40.0,0.7666493539950349,-230.47813520154307,-1.408472238846703,-0.27233345798765585,0.8272322189487858,0.47222222222222227,0.4722222222222222
regime_switcher,hybrid,25.0,10,50,15,2.0,-3.074079016941978,7.844508412737106,-0.17977034949949164,-0.24616772324688183,-0.10334990004741526,-0.810729160377488,4.0676196984721384,96925.92098305802,5.0,40.0,0.5856529904846466,-614.8158033883963,-0.810729160377488,-0.3918765657705975,-0.5194936289840989,4.789015904804794,-0.0771361026145056,-0.10565879583837558,-0.06605690608683629,-0.3163475738720556,3.3714497178304983,99480.5063710159,5.0,40.0,0.88862036024088,-103.89872579681935,-0.3163475738720556,-0.10847607093200375,0.6075582886331383,0.458012346904923,0.45801234690492304
regime_switcher,hybrid,25.0,10,50,20,1.2,-0.45764245809787824,7.844508412737083,-0.004739852016842776,-0.006744676098528627,-0.015235664750322004,-0.11951630030754279,4.4400366194378265,99542.35754190212,8.0,50.0,0.943768542612115,-57.205307262237966,-0.11951630030754279,-0.05833921439293848,-3.337532155127876,9.786119958832163,-0.36291696439075943,-0.48470470022635687,-0.20884803905721386,-2.0438119633807594,5.302360622173848,96662.46784487212,12.0,41.66666666666667,0.7052243172325493,-278.12767959399036,-2.0438119633807594,-0.3410475417395316,0.8458661187612841,0.35900673400673405,0.359006734006734
regime_switcher,hybrid,25.0,10,50,20,1.5,-8.684820015467995,9.368186404469302,-0.4333742011515901,-0.5458281383434479,-0.24987104325995388,-2.340838510338461,5.157043453725666,91315.179984532,6.0,33.33333333333333,0.2667011001069804,-1447.4700025780012,-2.340838510338461,-0.9270545696363074,-0.6158518614709465,7.112095216933357,-0.05032787992072931,-0.0700025792220539,-0.05274062506326852,-0.3750963472505475,4.992223103199278,99384.14813852905,11.0,45.45454545454545,0.9382927535925862,-55.986532860996135,-0.3750963472505475,-0.08659218453721629,0.40539181742499353,0.6746632996632996,0.4053918174249935
regime_switcher,hybrid,25.0,10,50,20,2.0,-2.269475064164726,7.580608214670381,-0.12643240970322428,-0.17368514212421896,-0.07871591681159085,-0.5967145256072559,4.07619344515527,97730.52493583527,5.0,40.0,0.6835565904601071,-453.8950128329466,-0.5967145256072559,-0.2993790207720697,-2.320794909115313,4.7890159048047725,-0.4516934735871243,-0.5646166069738362,-0.29615761103450666,-1.4183035095732377,3.058707949619355,97679.20509088469,5.0,40.0,0.49324479656214637,-464.15898182306114,-1.4183035095732377,-0.484607893406009,0.6316642016281344,0.29165178685303733,0.2916517868530373
regime_switcher,hybrid,25.0,10,50,30,1.2,4.240193496640553,8.776924150063536,0.269480996800582,0.40087397609784275,0.12402592879576427,1.088566169681604,4.371989974226316,104240.19349664055,8.0,62.5,1.4715782668425437,530.0241870800699,1.088566169681604,0.4831070001453594,-11.612048578518968,11.723699300578428,-1.5716329815534504,-1.8153030575336615,-0.61703552115379,-7.233938907782733,4.706565005973564,88387.95142148103,7.0,14.285714285714285,0.059538231724622255,-1658.8640826455671,-7.233938907782733,-0.9904764938781779,0.8703348760908273,0.01831074132145283,0.018310741321452828
regime_switcher,hybrid,25.0,10,50,30,1.5,-5.243557308217292,8.77692415006347,-0.35153979366704946,-0.460774970412196,-0.1588714966261455,-1.3944030754947434,3.789742458666062,94756.44269178271,4.0,25.0,0.3693837003868429,-1310.8893270543235,-1.3944030754947434,-0.5974253871362638,-6.498803503443779,6.784754623632594,-0.9526217903211877,-1.1509009915308892,-0.590342946292041,-4.005332034383812,4.198039375350136,93501.19649655622,7.0,14.285714285714285,0.2350049421253203,-928.4005004919661,-4.005332034383812,-0.9578538744506997,0.43627719570841533,0.14437315272683962,0.14437315272683965
