strategy,category,param_vwap_window,param_adx_window,param_adx_threshold,is_total_return_pct,is_max_drawdown_pct,is_sharpe_ratio,is_sortino_ratio,is_calmar_ratio,is_annualized_return_pct,is_annualized_volatility_pct,is_final_value,is_total_trades,is_win_rate_pct,is_profit_factor,is_expectancy,is_cagr_pct,is_recovery_factor,oos_total_return_pct,oos_max_drawdown_pct,oos_sharpe_ratio,oos_sortino_ratio,oos_calmar_ratio,oos_annualized_return_pct,oos_annualized_volatility_pct,oos_final_value,oos_total_trades,oos_win_rate_pct,oos_profit_factor,oos_expectancy,oos_cagr_pct,oos_recovery_factor,is_composite,oos_composite,robust_score
vwap_adx_trend,trend,30,14,15.0,17.04496503567054,10.049233251587763,0.6783559748338724,1.2150331133931223,0.41681585497112655,4.188679749564828,6.342929059869121,117044.96503567054,8.0,37.5,2.9098208691350007,2130.620629458819,4.188679749564828,1.696145826148225,-3.0010170405401295,4.604383635294584,-0.4045994889655607,-0.5179393362005801,-0.3988590203531722,-1.8364999461037756,4.347198514605025,96998.98295945987,3.0,0.0,0.0,-1000.3390135133792,-1.8364999461037756,-0.6517738916314533,0.6046007492881662,0.24533207494894266,0.24533207494894269
vwap_adx_trend,trend,30,14,20.0,-1.4540138631145674,5.7052654899148125,-0.09257275870599918,-0.137250386396316,-0.06680442335089365,-0.38113697111751277,3.4750015190305836,98545.98613688543,5.0,20.0,0.7595860860201806,-290.8027726229109,-0.38113697111751277,-0.25485472423410005,-1.608518293214831,3.2471023669880084,-0.21188842363494656,-0.2762035478185804,-0.3023067169383042,-0.9816208561267414,4.232261536726202,98391.48170678517,2.0,0.0,0.0,-804.2591466074203,-0.9816208561267414,-0.49537036761390507,0.2510423868468769,0.22595631768453986,0.2259563176845399
vwap_adx_trend,trend,30,14,25.0,0.0,0.0,inf,inf,,0.0,0.0,100000.0,0.0,,,,0.0,,-0.4295712663449667,2.6118395060374167,-0.08343978741136518,-0.11640569228366252,-0.10013739163140783,-0.2615427954944516,2.701675596620842,99570.42873365503,1.0,0.0,0.0,-429.5712663449659,-0.2615427954944516,-0.1644707744683347,0.0,0.20087328879006996,0.0
vwap_adx_trend,trend,30,20,15.0,13.19086868363325,10.689330786105423,0.5290509250397034,0.9412777394413806,0.3071410167429895,3.2831319259465586,6.501925202618917,113190.86868363325,8.0,25.0,2.577699233546842,1648.8585854541554,3.2831319259465586,1.234021937161816,-0.4295712663449667,2.6118395060374167,-0.08343978741136518,-0.11640569228366252,-0.10013739163140783,-0.2615427954944516,2.701675596620842,99570.42873365503,1.0,0.0,0.0,-429.5712663449659,-0.2615427954944516,-0.1644707744683347,0.4940293437892098,0.20087328879006996,0.20087328879006994
vwap_adx_trend,trend,30,20,20.0,-3.9925119826734736,8.022246299063118,-0.4289229798879906,-0.5860409268171236,-0.13171276250880187,-1.0566322215756152,2.409016206680126,96007.48801732653,3.0,0.0,0.0,-1330.8373275578253,-1.0566322215756152,-0.49768005541536925,-0.4295712663449667,2.6118395060374167,-0.08343978741136518,-0.11640569228366252,-0.10013739163140783,-0.2615427954944516,2.701675596620842,99570.42873365503,1.0,0.0,0.0,-429.5712663449659,-0.2615427954944516,-0.1644707744683347,0.08468575355365687,0.20087328879006996,0.08468575355365689
vwap_adx_trend,trend,30,20,25.0,-1.3082593828185929,5.450660169697919,-0.14217466626145628,-0.20913853191095014,-0.06288118454483425,-0.3427439680219524,2.2391561004944025,98691.74061718141,1.0,0.0,0.0,-1308.2593828185888,-0.3427439680219524,-0.24001851924133036,-0.4295712663449667,2.6118395060374167,-0.08343978741136518,-0.11640569228366252,-0.10013739163140783,-0.2615427954944516,2.701675596620842,99570.42873365503,1.0,0.0,0.0,-429.5712663449659,-0.2615427954944516,-0.1644707744683347,0.10355805973898517,0.20087328879006996,0.10355805973898516
vwap_adx_trend,trend,50,10,15.0,36.427829754984295,16.018884815157364,0.6737292353540589,0.9916621394019248,0.5265916776201346,8.435411428417417,13.341873157767406,136427.8297549843,16.0,31.25,2.5320127956806915,2276.739359686522,8.435411428417417,2.274055290073352,7.687804883956197,9.71240754976046,0.47935324586823336,0.7289510335231574,0.47452080928865875,4.608739490653613,10.558681862135156,107687.8048839562,6.0,50.0,2.4914878263688465,1281.300813992696,4.608739490653613,0.791544716855071,0.6496212121212122,0.6066909474867116,0.6066909474867115
vwap_adx_trend,trend,50,10,20.0,33.307560475290025,16.018884815157364,0.6397364130361037,0.9391675611912063,0.48588196845256215,7.783287286403517,13.04715072776273,133307.56047529003,14.0,28.57142857142857,2.51980264699144,2379.1114625207133,7.783287286403517,2.0792683672819594,2.8128456964149806,8.407794358870923,0.23829255290226317,0.3653926783061863,0.20241252929586498,1.7018429219785691,8.642518009584991,102812.84569641498,4.0,50.0,1.8305851806910325,703.2114241037441,1.7018429219785691,0.334552152009664,0.6058884297520661,0.4581227223286427,0.45812272232864265
vwap_adx_trend,trend,50,10,25.0,17.948911743814342,11.627536422955764,0.578853266476866,0.8722916761883417,0.3782287889699721,4.3978690199588,7.985461124632243,117948.91174381434,6.0,50.0,4.886762814746356,2991.485290635724,4.3978690199588,1.543655602607148,5.149514453082301,4.4283402577588005,0.5502177043266376,0.850981647489754,0.7004345846286242,3.1017626690375,5.863223327081378,105149.5144530823,1.0,100.0,inf,5149.514453082299,3.1017626690375,1.162854287011922,0.4766543553493564,0.2636470520487822,0.26364705204878225
vwap_adx_trend,trend,50,14,15.0,4.601929789894915,13.026345525890893,0.17630323574686155,0.24873834603557385,0.09057855213372096,1.179907517328771,8.901279328065186,104601.92978989492,12.0,25.0,1.2819259048717315,383.4941491579091,1.179907517328771,0.35327865215522,3.6613717336330445,4.612201459871201,0.3974107132637042,0.603128718259448,0.47951711243433115,2.211629526002845,5.94836054507472,103661.37173363304,2.0,50.0,3.460363301033417,1830.6858668165178,2.211629526002845,0.7938447107068238,0.38739669421487605,0.37629963195019966,0.37629963195019966
