strategy,category,param_bb_window,param_squeeze_lookback,param_squeeze_quantile,param_atr_window,is_total_return_pct,is_max_drawdown_pct,is_sharpe_ratio,is_sortino_ratio,is_calmar_ratio,is_annualized_return_pct,is_annualized_volatility_pct,is_final_value,is_total_trades,is_win_rate_pct,is_profit_factor,is_expectancy,is_cagr_pct,is_recovery_factor,oos_total_return_pct,oos_max_drawdown_pct,oos_sharpe_ratio,oos_sortino_ratio,oos_calmar_ratio,oos_annualized_return_pct,oos_annualized_volatility_pct,oos_final_value,oos_total_trades,oos_win_rate_pct,oos_profit_factor,oos_expectancy,oos_cagr_pct,oos_recovery_factor,is_composite,oos_composite,robust_score
squeeze_breakout,momentum,20,80,0.15,10,2.7945771706932865,12.78766790639546,0.12869957709702862,0.19166819559445414,0.056396489764813124,0.7211795821988609,8.177495501778177,102794.57717069329,9.0,44.44444444444444,1.2466162455826042,310.50857452147875,0.7211795821988609,0.2185368896932053,-3.4075775769102035,6.350866727336147,-0.5346887972434079,-0.6524554586847559,-0.3286164626616245,-2.086999358772612,3.8084520606923737,96592.4224230898,3.0,0.0,0.0,-1135.8591923034007,-2.086999358772612,-0.5365531545864295,0.364141063898177,0.2088538034931315,0.20885380349313154
squeeze_breakout,momentum,20,80,0.15,14,2.7945771706932865,12.78766790639546,0.12869957709702862,0.19166819559445414,0.056396489764813124,0.7211795821988609,8.177495501778177,102794.57717069329,9.0,44.44444444444444,1.2466162455826042,310.50857452147875,0.7211795821988609,0.2185368896932053,-3.4075775769102035,6.350866727336147,-0.5346887972434079,-0.6524554586847559,-0.3286164626616245,-2.086999358772612,3.8084520606923737,96592.4224230898,3.0,0.0,0.0,-1135.8591923034007,-2.086999358772612,-0.5365531545864295,0.364141063898177,0.2088538034931315,0.20885380349313154
squeeze_breakout,momentum,20,80,0.25,10,3.7037870484334414,18.500927741959728,0.14861085596688153,0.22841773633731272,0.05149400326122936,0.952686833480243,9.245726484306608,103703.78704843344,12.0,41.66666666666667,1.19904406754956,308.648920702788,0.952686833480243,0.20019466591577068,-8.278110915988174,9.086048696599336,-1.1145845375211334,-1.3146836344632693,-0.5635879912996525,-5.120787933767246,4.619789041287256,91721.88908401183,5.0,0.0,0.0,-1655.6221831976334,-5.120787933767246,-0.9110793032714483,0.2533670033670034,0.15296838616577668,0.15296838616577668
squeeze_breakout,momentum,20,80,0.25,14,0.42351210688252466,21.04054864874524,0.06071885361652743,0.08998123580156975,0.005239560418247743,0.11024322587818158,9.948462152407432,100423.51210688252,13.0,38.46153846153847,1.0197588141221572,32.57785437557868,0.11024322587818158,0.02012837754151344,-8.278110915988174,9.086048696599336,-1.1145845375211334,-1.3146836344632693,-0.5635879912996525,-5.120787933767246,4.619789041287256,91721.88908401183,5.0,0.0,0.0,-1655.6221831976334,-5.120787933767246,-0.9110793032714483,0.0968013468013468,0.15296838616577668,0.0968013468013468
squeeze_breakout,momentum,20,80,0.35,10,23.08374932970073,14.000736246354972,0.5568275079591932,0.8670887849416348,0.3974211706602843,5.564188989132268,10.761810609713832,123083.74932970073,14.0,42.857142857142854,1.9550867331108048,1648.8392378357646,5.564188989132268,1.6487525315470806,-13.101596286822343,13.101596286822359,-1.5211128082171486,-1.7906274657461656,-0.6249717565210966,-8.188127644605647,5.515274232516601,86898.40371317766,7.0,0.0,0.0,-1871.6566124031913,-8.188127644605647,-0.9999999999999988,0.9671717171717172,0.035917223361311326,0.03591722336131131
squeeze_breakout,momentum,20,80,0.35,14,19.190462978935322,16.68058918388793,0.45923964093177605,0.6939075214082099,0.28076122757153066,4.683262695884771,11.372093364180483,119190.46297893532,15.0,40.0,1.7155396196485053,1279.3641985956876,4.683262695884771,1.150466735160154,-13.101596286822343,13.101596286822359,-1.5211128082171486,-1.7906274657461656,-0.6249717565210966,-8.188127644605647,5.515274232516601,86898.40371317766,7.0,0.0,0.0,-1871.6566124031913,-8.188127644605647,-0.9999999999999988,0.8472222222222222,0.035917223361311326,0.03591722336131131
squeeze_breakout,momentum,20,120,0.15,10,0.655027028427954,8.275298436334033,0.058361218560384835,0.08362172268456718,0.020586928418569437,0.17036297655110832,5.983843943128813,100655.02702842795,6.0,33.33333333333333,1.0794899482080673,109.17117140465439,0.17036297655110832,0.07915449013318386,-5.504037678738081,5.876396653304939,-1.0383633066286313,-1.1570525464018113,-0.5760899269531984,-3.385332918750461,3.2649669711170106,94495.96232126192,3.0,0.0,0.0,-1834.6792262460228,-3.385332918750461,-0.9366348127032168,0.16691645397796276,0.1415410986145505,0.1415410986145505
squeeze_breakout,momentum,20,120,0.15,14,0.655027028427954,8.275298436334033,0.058361218560384835,0.08362172268456718,0.020586928418569437,0.17036297655110832,5.983843943128813,100655.02702842795,6.0,33.33333333333333,1.0794899482080673,109.17117140465439,0.17036297655110832,0.07915449013318386,-5.504037678738081,5.876396653304939,-1.0383633066286313,-1.1570525464018113,-0.5760899269531984,-3.385332918750461,3.2649669711170106,94495.96232126192,3.0,0.0,0.0,-1834.6792262460228,-3.385332918750461,-0.9366348127032168,0.16691645397796276,0.1415410986145505,0.1415410986145505
squeeze_breakout,momentum,20,120,0.25,10,14.012132925418308,14.000736246354927,0.39016110161047735,0.5858613223459351,0.248414341464186,3.4779836746520187,10.057441092753292,114012.13292541831,13.0,38.46153846153847,1.6258789683354322,1077.8563788783306,3.4779836746520187,1.000814005696761,-9.963433506467613,10.318220343381102,-1.2004218940538116,-1.4357867442449166,-0.5994411989992092,-6.1851663741744005,5.205131706317345,90036.56649353239,6.0,0.0,0.0,-1660.5722510779362,-6.1851663741744005,-0.9656155010160181,0.8337542087542087,0.1075828707279838,0.10758287072798378
squeeze_breakout,momentum,20,120,0.25,14,14.012132925418308,14.000736246354927,0.39016110161047735,0.5858613223459351,0.248414341464186,3.4779836746520187,10.057441092753292,114012.13292541831,13.0,38.46153846153847,1.6258789683354322,1077.8563788783306,3.4779836746520187,1.000814005696761,-9.963433506467613,10.318220343381102,-1.2004218940538116,-1.4357867442449166,-0.5994411989992092,-6.1851663741744005,5.205131706317345,90036.56649353239,6.0,0.0,0.0,-1660.5722510779362,-6.1851663741744005,-0.9656155010160181,0.8337542087542087,0.1075828707279838,0.10758287072798378
